2023-05-22 21:36:44,478 INFO | Server [0] was established !
2023-05-22 21:36:44,479 INFO | Server [0] is listening !
2023-05-22 21:36:44,480 INFO | Server [1] was established !
2023-05-22 21:36:44,480 INFO | Server [1] is listening !
2023-05-22 21:36:44,481 INFO | Server [2] was established !
2023-05-22 21:36:44,481 INFO | Server [2] is listening !
2023-05-22 21:36:44,481 INFO | Server [3] was established !
2023-05-22 21:36:44,482 INFO | Server [3] is listening !
2023-05-22 21:36:44,482 INFO | Server [4] was established !
2023-05-22 21:36:44,482 INFO | Server [4] is listening !
2023-05-22 21:36:44,483 INFO | Server [5] was established !
2023-05-22 21:36:44,483 INFO | Server [5] is listening !
2023-05-22 21:36:44,483 INFO | Server [6] was established !
2023-05-22 21:36:44,484 INFO | Server [6] is listening !
2023-05-22 21:36:44,484 INFO | Server [7] was established !
2023-05-22 21:36:44,485 INFO | Server [7] is listening !
2023-05-22 21:36:44,485 INFO | Server [8] was established !
2023-05-22 21:36:44,485 INFO | Server [8] is listening !
2023-05-22 21:36:44,486 INFO | Server [9] was established !
2023-05-22 21:36:44,486 INFO | Server [9] is listening !
2023-05-22 21:36:44,487 INFO | Server [10] was established !
2023-05-22 21:36:44,487 INFO | Server [10] is listening !
2023-05-22 21:36:44,487 INFO | Server [11] was established !
2023-05-22 21:36:44,487 INFO | Server [11] is listening !
2023-05-22 21:36:44,488 INFO | Server [12] was established !
2023-05-22 21:36:44,488 INFO | Server [12] is listening !
2023-05-22 21:36:44,489 INFO | Server [13] was established !
2023-05-22 21:36:44,489 INFO | Server [13] is listening !
2023-05-22 21:36:44,489 INFO | Server [14] was established !
2023-05-22 21:36:44,490 INFO | Server [14] is listening !
2023-05-22 21:36:44,490 INFO | Server [15] was established !
2023-05-22 21:36:44,490 INFO | Server [15] is listening !
2023-05-22 21:36:44,491 INFO | Client [0] was established !
2023-05-22 21:36:44,491 INFO | Client [0] is listening!
2023-05-22 21:36:44,549 INFO 1 <---- 0 with PRE_PREPARE [0, 0]
2023-05-22 21:36:44,551 INFO 0 <---- 1 with PREPARE - [0, 0]
2023-05-22 21:36:44,853 INFO 2 <---- 0 with PRE_PREPARE [0, 0]
2023-05-22 21:36:44,855 INFO 0 <---- 2 with PREPARE - [0, 0]
2023-05-22 21:36:45,024 INFO 2 <---- 1 with PREPARE - [0, 0]
2023-05-22 21:36:45,211 INFO 3 <---- 0 with PRE_PREPARE [0, 0]
2023-05-22 21:36:45,216 INFO 0 <---- 3 with PREPARE - [0, 0]
2023-05-22 21:36:45,355 INFO 1 <---- 3 with PREPARE - [0, 0]
2023-05-22 21:36:45,355 INFO 1 <---- 2 with PREPARE - [0, 0]
2023-05-22 21:36:45,459 INFO 3 <---- 1 with PREPARE - [0, 0]
2023-05-22 21:36:45,474 INFO 2 <---- 3 with PREPARE - [0, 0]
2023-05-22 21:36:45,553 INFO 4 <---- 0 with PRE_PREPARE [0, 0]
2023-05-22 21:36:45,555 INFO 0 <---- 4 with PREPARE - [0, 0]
2023-05-22 21:36:45,618 INFO 4 <---- 3 with PREPARE - [0, 0]
2023-05-22 21:36:45,712 INFO 3 <---- 2 with PREPARE - [0, 0]
2023-05-22 21:36:45,771 INFO 1 <---- 4 with PREPARE - [0, 0]
2023-05-22 21:36:45,833 INFO 4 <---- 1 with PREPARE - [0, 0]
2023-05-22 21:36:45,910 INFO 5 <---- 0 with PRE_PREPARE [0, 0]
2023-05-22 21:36:45,911 INFO 0 <---- 5 with PREPARE - [0, 0]
2023-05-22 21:36:45,926 INFO 4 <---- 2 with PREPARE - [0, 0]
2023-05-22 21:36:46,005 INFO 2 <---- 4 with PREPARE - [0, 0]
2023-05-22 21:36:46,035 INFO 5 <---- 3 with PREPARE - [0, 0]
2023-05-22 21:36:46,097 INFO 5 <---- 1 with PREPARE - [0, 0]
2023-05-22 21:36:46,174 INFO 6 <---- 0 with PRE_PREPARE [0, 0]
2023-05-22 21:36:46,176 INFO 3 <---- 4 with PREPARE - [0, 0]
2023-05-22 21:36:46,177 INFO 0 <---- 6 with PREPARE - [0, 0]
2023-05-22 21:36:46,346 INFO 1 <---- 5 with PREPARE - [0, 0]
2023-05-22 21:36:46,346 INFO 5 <---- 2 with PREPARE - [0, 0]
2023-05-22 21:36:46,426 INFO 7 <---- 0 with PRE_PREPARE [0, 0]
2023-05-22 21:36:46,428 INFO 0 <---- 7 with PREPARE - [0, 0]
2023-05-22 21:36:46,457 INFO 6 <---- 1 with PREPARE - [0, 0]
2023-05-22 21:36:46,458 INFO 6 <---- 3 with PREPARE - [0, 0]
2023-05-22 21:36:46,473 INFO 1 <---- 6 with PREPARE - [0, 0]
2023-05-22 21:36:46,520 INFO 5 <---- 4 with PREPARE - [0, 0]
2023-05-22 21:36:46,660 INFO 2 <---- 5 with PREPARE - [0, 0]
2023-05-22 21:36:46,676 INFO 6 <---- 2 with PREPARE - [0, 0]
2023-05-22 21:36:46,722 INFO 2 <---- 6 with PREPARE - [0, 0]
2023-05-22 21:36:46,786 INFO 7 <---- 3 with PREPARE - [0, 0]
2023-05-22 21:36:46,848 INFO 1 <---- 7 with PREPARE - [0, 0]
2023-05-22 21:36:46,863 INFO 8 <---- 0 with PRE_PREPARE [0, 0]
2023-05-22 21:36:46,867 INFO 0 <---- 8 with PREPARE - [0, 0]
2023-05-22 21:36:46,879 INFO 7 <---- 1 with PREPARE - [0, 0]
2023-05-22 21:36:46,909 INFO 6 <---- 4 with PREPARE - [0, 0]
2023-05-22 21:36:46,972 INFO 3 <---- 6 with PREPARE - [0, 0]
2023-05-22 21:36:47,079 INFO 8 <---- 3 with PREPARE - [0, 0]
2023-05-22 21:36:47,096 INFO 3 <---- 5 with PREPARE - [0, 0]
2023-05-22 21:36:47,099 INFO 7 <---- 4 with PREPARE - [0, 0]
2023-05-22 21:36:47,127 INFO 7 <---- 2 with PREPARE - [0, 0]
2023-05-22 21:36:47,205 INFO 4 <---- 6 with PREPARE - [0, 0]
2023-05-22 21:36:47,296 INFO 9 <---- 0 with PRE_PREPARE [0, 0]
2023-05-22 21:36:47,297 INFO 0 <---- 9 with PREPARE - [0, 0]
2023-05-22 21:36:47,346 INFO 2 <---- 7 with PREPARE - [0, 0]
2023-05-22 21:36:47,360 INFO 1 <---- 8 with PREPARE - [0, 0]
2023-05-22 21:36:47,390 INFO 8 <---- 1 with PREPARE - [0, 0]
2023-05-22 21:36:47,406 INFO 8 <---- 2 with PREPARE - [0, 0]
2023-05-22 21:36:47,438 INFO 1 <---- 9 with PREPARE - [0, 0]
2023-05-22 21:36:47,453 INFO 8 <---- 4 with PREPARE - [0, 0]
2023-05-22 21:36:47,471 INFO 4 <---- 5 with PREPARE - [0, 0]
2023-05-22 21:36:47,484 INFO 3 <---- 7 with PREPARE - [0, 0]
2023-05-22 21:36:47,486 INFO 5 <---- 6 with PREPARE - [0, 0]
2023-05-22 21:36:47,565 INFO 9 <---- 3 with PREPARE - [0, 0]
2023-05-22 21:36:47,626 INFO 2 <---- 8 with PREPARE - [0, 0]
2023-05-22 21:36:47,660 INFO 10 <---- 0 with PRE_PREPARE [0, 0]
2023-05-22 21:36:47,665 INFO 0 <---- 10 with PREPARE - [0, 0]
2023-05-22 21:36:47,667 INFO 1 <---- 0 with COMMIT - [0, 0]
2023-05-22 21:36:47,717 INFO 2 <---- 9 with PREPARE - [0, 0]
2023-05-22 21:36:47,734 INFO 7 <---- 6 with PREPARE - [0, 0]
2023-05-22 21:36:47,750 INFO 9 <---- 2 with PREPARE - [0, 0]
2023-05-22 21:36:47,826 INFO 6 <---- 5 with PREPARE - [0, 0]
2023-05-22 21:36:47,874 INFO 2 <---- 0 with COMMIT - [0, 0]
2023-05-22 21:36:47,889 INFO 9 <---- 1 with PREPARE - [0, 0]
2023-05-22 21:36:47,905 INFO 4 <---- 7 with PREPARE - [0, 0]
2023-05-22 21:36:47,919 INFO 9 <---- 4 with PREPARE - [0, 0]
2023-05-22 21:36:47,950 INFO 11 <---- 0 with PRE_PREPARE [0, 0]
2023-05-22 21:36:47,952 INFO 0 <---- 11 with PREPARE - [0, 0]
2023-05-22 21:36:47,966 INFO 7 <---- 5 with PREPARE - [0, 0]
2023-05-22 21:36:47,998 INFO 10 <---- 2 with PREPARE - [0, 0]
2023-05-22 21:36:48,029 INFO 10 <---- 3 with PREPARE - [0, 0]
2023-05-22 21:36:48,060 INFO 3 <---- 8 with PREPARE - [0, 0]
2023-05-22 21:36:48,075 INFO 8 <---- 6 with PREPARE - [0, 0]
2023-05-22 21:36:48,091 INFO 8 <---- 5 with PREPARE - [0, 0]
2023-05-22 21:36:48,092 INFO 1 <---- 11 with PREPARE - [0, 0]
2023-05-22 21:36:48,106 INFO 12 <---- 0 with PRE_PREPARE [0, 0]
2023-05-22 21:36:48,108 INFO 3 <---- 9 with PREPARE - [0, 0]
2023-05-22 21:36:48,109 INFO 3 <---- 0 with COMMIT - [0, 0]
2023-05-22 21:36:48,110 INFO 0 <---- 12 with PREPARE - [0, 0]
2023-05-22 21:36:48,168 INFO 1 <---- 10 with PREPARE - [0, 0]
2023-05-22 21:36:48,169 INFO 0 <---- 0 with COMMIT - [0, 0]
2023-05-22 21:36:48,231 INFO 1 <---- 12 with PREPARE - [0, 0]
2023-05-22 21:36:48,232 INFO 13 <---- 0 with PRE_PREPARE [0, 0]
2023-05-22 21:36:48,233 INFO 0 <---- 13 with PREPARE - [0, 0]
2023-05-22 21:36:48,246 INFO 4 <---- 8 with PREPARE - [0, 0]
2023-05-22 21:36:48,247 INFO 2 <---- 11 with PREPARE - [0, 0]
2023-05-22 21:36:48,277 INFO 10 <---- 4 with PREPARE - [0, 0]
2023-05-22 21:36:48,278 INFO 11 <---- 3 with PREPARE - [0, 0]
2023-05-22 21:36:48,293 INFO 5 <---- 7 with PREPARE - [0, 0]
2023-05-22 21:36:48,309 INFO 9 <---- 5 with PREPARE - [0, 0]
2023-05-22 21:36:48,310 INFO 2 <---- 10 with PREPARE - [0, 0]
2023-05-22 21:36:48,312 INFO 0 <---- 0 with COMMIT - [0, 0]
2023-05-22 21:36:48,324 INFO 10 <---- 1 with PREPARE - [0, 0]
