2023-05-22 20:46:41,515 INFO | Server [0] was established !
2023-05-22 20:46:41,516 INFO | Server [0] is listening !
2023-05-22 20:46:41,516 INFO | Server [1] was established !
2023-05-22 20:46:41,516 INFO | Server [1] is listening !
2023-05-22 20:46:41,517 INFO | Server [2] was established !
2023-05-22 20:46:41,517 INFO | Server [2] is listening !
2023-05-22 20:46:41,517 INFO | Server [3] was established !
2023-05-22 20:46:41,517 INFO | Server [3] is listening !
2023-05-22 20:46:41,518 INFO | Server [4] was established !
2023-05-22 20:46:41,518 INFO | Server [4] is listening !
2023-05-22 20:46:41,518 INFO | Server [5] was established !
2023-05-22 20:46:41,518 INFO | Server [5] is listening !
2023-05-22 20:46:41,518 INFO | Server [6] was established !
2023-05-22 20:46:41,519 INFO | Server [7] was established !
2023-05-22 20:46:41,519 INFO | Server [6] is listening !
2023-05-22 20:46:41,519 INFO | Server [7] is listening !
2023-05-22 20:46:41,519 INFO | Server [8] was established !
2023-05-22 20:46:41,519 INFO | Server [8] is listening !
2023-05-22 20:46:41,520 INFO | Server [9] was established !
2023-05-22 20:46:41,520 INFO | Server [9] is listening !
2023-05-22 20:46:41,520 INFO | Server [10] was established !
2023-05-22 20:46:41,520 INFO | Server [10] is listening !
2023-05-22 20:46:41,521 INFO | Server [11] was established !
2023-05-22 20:46:41,521 INFO | Server [11] is listening !
2023-05-22 20:46:41,521 INFO | Server [12] was established !
2023-05-22 20:46:41,521 INFO | Server [12] is listening !
2023-05-22 20:46:41,522 INFO | Server [13] was established !
2023-05-22 20:46:41,522 INFO | Server [13] is listening !
2023-05-22 20:46:41,522 INFO | Server [14] was established !
2023-05-22 20:46:41,522 INFO | Server [14] is listening !
2023-05-22 20:46:41,522 INFO | Server [15] was established !
2023-05-22 20:46:41,523 INFO | Client [0] was established !
2023-05-22 20:46:41,523 INFO | Server [15] is listening !
2023-05-22 20:46:41,523 INFO | Client [0] is listening!
2023-05-22 20:46:41,575 INFO 1 <---- 0 with PRE_PREPARE [0, 0]
2023-05-22 20:46:41,576 INFO 0 <---- 1 with PREPARE - [0, 0]
2023-05-22 20:46:41,800 INFO 2 <---- 1 with PREPARE - [0, 0]
2023-05-22 20:46:41,907 INFO 2 <---- 0 with PRE_PREPARE [0, 0]
2023-05-22 20:46:41,908 INFO 0 <---- 1 with PREPARE - [0, 0]
2023-05-22 20:46:42,141 INFO 3 <---- 1 with PREPARE - [0, 0]
2023-05-22 20:46:42,203 INFO 3 <---- 0 with PRE_PREPARE [0, 0]
2023-05-22 20:46:42,205 INFO 0 <---- 1 with PREPARE - [0, 0]
2023-05-22 20:46:42,297 INFO 4 <---- 1 with PREPARE - [0, 0]
2023-05-22 20:46:42,314 INFO 1 <---- 1 with PREPARE - [0, 0]
2023-05-22 20:46:42,485 INFO 1 <---- 1 with PREPARE - [0, 0]
2023-05-22 20:46:42,536 INFO 1 <---- 0 with PRE_PREPARE [0, 1]
2023-05-22 20:46:42,539 INFO 0 <---- 1 with PREPARE - [0, 1]
2023-05-22 20:46:42,691 INFO 4 <---- 0 with PRE_PREPARE [0, 0]
2023-05-22 20:46:42,695 INFO 0 <---- 1 with PREPARE - [0, 0]
2023-05-22 20:46:42,717 INFO 3 <---- 1 with PREPARE - [0, 0]
2023-05-22 20:46:42,781 INFO 2 <---- 1 with PREPARE - [0, 0]
2023-05-22 20:46:42,815 INFO 2 <---- 0 with PRE_PREPARE [0, 1]
2023-05-22 20:46:42,818 INFO 5 <---- 1 with PREPARE - [0, 0]
2023-05-22 20:46:42,819 INFO 0 <---- 2 with PREPARE - [0, 1]
2023-05-22 20:46:42,874 INFO 5 <---- 0 with PRE_PREPARE [0, 0]
2023-05-22 20:46:42,875 INFO 0 <---- 1 with PREPARE - [0, 0]
2023-05-22 20:46:42,890 INFO 2 <---- 1 with PREPARE - [0, 1]
2023-05-22 20:46:43,014 INFO 6 <---- 1 with PREPARE - [0, 0]
2023-05-22 20:46:43,031 INFO 1 <---- 2 with PREPARE - [0, 1]
2023-05-22 20:46:43,124 INFO 4 <---- 1 with PREPARE - [0, 0]
2023-05-22 20:46:43,171 INFO 1 <---- 1 with PREPARE - [0, 0]
2023-05-22 20:46:43,186 INFO 3 <---- 1 with PREPARE - [0, 1]
2023-05-22 20:46:43,186 INFO 4 <---- 1 with PREPARE - [0, 0]
2023-05-22 20:46:43,218 INFO 6 <---- 0 with PRE_PREPARE [0, 0]
