2023-05-22 21:39:08,264 INFO | Server [0] was established !
2023-05-22 21:39:08,265 INFO | Server [0] is listening !
2023-05-22 21:39:08,357 INFO | Server [1] was established !
2023-05-22 21:39:08,363 INFO | Server [1] is listening !
2023-05-22 21:39:08,363 INFO | Server [2] was established !
2023-05-22 21:39:08,364 INFO | Server [2] is listening !
2023-05-22 21:39:08,364 INFO | Server [3] was established !
2023-05-22 21:39:08,365 INFO | Server [3] is listening !
2023-05-22 21:39:08,365 INFO | Server [4] was established !
2023-05-22 21:39:08,366 INFO | Server [4] is listening !
2023-05-22 21:39:08,366 INFO | Server [5] was established !
2023-05-22 21:39:08,366 INFO | Server [5] is listening !
2023-05-22 21:39:08,367 INFO | Server [6] was established !
2023-05-22 21:39:08,368 INFO | Server [6] is listening !
2023-05-22 21:39:08,368 INFO | Server [7] was established !
2023-05-22 21:39:08,368 INFO | Server [7] is listening !
2023-05-22 21:39:08,369 INFO | Client [0] was established !
2023-05-22 21:39:08,369 INFO | Client [0] is listening!
2023-05-22 21:39:08,425 INFO 1 <---- 0 with PRE_PREPARE [0, 0]
2023-05-22 21:39:08,427 INFO 0 <---- 1 with PREPARE - [0, 0]
2023-05-22 21:39:08,705 INFO 2 <---- 0 with PRE_PREPARE [0, 0]
2023-05-22 21:39:08,709 INFO 0 <---- 2 with PREPARE - [0, 0]
2023-05-22 21:39:08,874 INFO 3 <---- 0 with PRE_PREPARE [0, 0]
2023-05-22 21:39:08,878 INFO 0 <---- 3 with PREPARE - [0, 0]
2023-05-22 21:39:08,936 INFO 2 <---- 1 with PREPARE - [0, 0]
2023-05-22 21:39:08,999 INFO 4 <---- 0 with PRE_PREPARE [0, 0]
2023-05-22 21:39:09,002 INFO 0 <---- 4 with PREPARE - [0, 0]
2023-05-22 21:39:09,003 INFO 1 <---- 0 with COMMIT - [0, 0]
2023-05-22 21:39:09,044 INFO 1 <---- 2 with PREPARE - [0, 0]
2023-05-22 21:39:09,341 INFO 1 <---- 4 with PREPARE - [0, 0]
2023-05-22 21:39:09,343 INFO 1 <---- 3 with PREPARE - [0, 0]
2023-05-22 21:39:09,344 INFO 3 <---- 1 with PREPARE - [0, 0]
2023-05-22 21:39:09,357 INFO 2 <---- 0 with COMMIT - [0, 0]
2023-05-22 21:39:09,390 INFO 5 <---- 0 with PRE_PREPARE [0, 0]
2023-05-22 21:39:09,393 INFO 0 <---- 5 with PREPARE - [0, 0]
2023-05-22 21:39:09,423 INFO 3 <---- 2 with PREPARE - [0, 0]
2023-05-22 21:39:09,519 INFO 3 <---- 0 with COMMIT - [0, 0]
2023-05-22 21:39:09,529 INFO 2 <---- 4 with PREPARE - [0, 0]
2023-05-22 21:39:09,590 INFO 4 <---- 1 with PREPARE - [0, 0]
2023-05-22 21:39:09,667 INFO 6 <---- 0 with PRE_PREPARE [0, 0]
2023-05-22 21:39:09,668 INFO 2 <---- 3 with PREPARE - [0, 0]
2023-05-22 21:39:09,669 INFO 0 <---- 6 with PREPARE - [0, 0]
2023-05-22 21:39:09,714 INFO 4 <---- 2 with PREPARE - [0, 0]
2023-05-22 21:39:09,729 INFO 5 <---- 1 with PREPARE - [0, 0]
2023-05-22 21:39:09,744 INFO 1 <---- 5 with PREPARE - [0, 0]
2023-05-22 21:39:09,745 INFO 4 <---- 0 with COMMIT - [0, 0]
2023-05-22 21:39:09,746 INFO 0 <---- 0 with COMMIT - [0, 0]
2023-05-22 21:39:09,885 INFO 5 <---- 2 with PREPARE - [0, 0]
2023-05-22 21:39:09,964 INFO 1 <---- 6 with PREPARE - [0, 0]
2023-05-22 21:39:10,012 INFO 6 <---- 2 with PREPARE - [0, 0]
2023-05-22 21:39:10,013 INFO 3 <---- 4 with PREPARE - [0, 0]
2023-05-22 21:39:10,043 INFO 5 <---- 0 with COMMIT - [0, 0]
2023-05-22 21:39:10,059 INFO 2 <---- 0 with COMMIT - [0, 0]
2023-05-22 21:39:10,074 INFO 7 <---- 0 with PRE_PREPARE [0, 0]
2023-05-22 21:39:10,076 INFO 6 <---- 1 with PREPARE - [0, 0]
2023-05-22 21:39:10,078 INFO 0 <---- 7 with PREPARE - [0, 0]
2023-05-22 21:39:10,089 INFO 4 <---- 3 with PREPARE - [0, 0]
2023-05-22 21:39:10,150 INFO 2 <---- 5 with PREPARE - [0, 0]
2023-05-22 21:39:10,153 INFO 0 <---- 0 with COMMIT - [0, 0]
2023-05-22 21:39:10,198 INFO 6 <---- 0 with COMMIT - [0, 0]
2023-05-22 21:39:10,214 INFO 5 <---- 4 with PREPARE - [0, 0]
2023-05-22 21:39:10,245 INFO 3 <---- 0 with COMMIT - [0, 0]
2023-05-22 21:39:10,309 INFO 5 <---- 3 with PREPARE - [0, 0]
2023-05-22 21:39:10,310 INFO 1 <---- 7 with PREPARE - [0, 0]
2023-05-22 21:39:10,310 INFO 0 <---- 0 with COMMIT - [0, 0]
2023-05-22 21:39:10,354 INFO 4 <---- 0 with COMMIT - [0, 0]
2023-05-22 21:39:10,385 INFO 2 <---- 6 with PREPARE - [0, 0]
2023-05-22 21:39:10,388 INFO 0 <---- 1 with PRE_PREPARE [1, 0]
2023-05-22 21:39:10,389 INFO 1 <---- 0 with PREPARE - [1, 0]
2023-05-22 21:39:10,463 INFO 7 <---- 2 with PREPARE - [0, 0]
2023-05-22 21:39:10,526 INFO 3 <---- 5 with PREPARE - [0, 0]
2023-05-22 21:39:10,527 INFO 5 <---- 0 with COMMIT - [0, 0]
2023-05-22 21:39:10,530 INFO 0 <---- 0 with COMMIT - [0, 0]
2023-05-22 21:39:10,530 INFO @@@
2023-05-22 21:39:10,532 INFO Client [0] has received message :result, from ['127.0.0.1', 53749] with number [0, 0]
2023-05-22 21:39:10,539 INFO 2 <---- 7 with PREPARE - [0, 0]
2023-05-22 21:39:10,541 INFO 6 <---- 4 with PREPARE - [0, 0]
2023-05-22 21:39:10,557 INFO 7 <---- 1 with PREPARE - [0, 0]
2023-05-22 21:39:10,573 INFO 1 <---- 0 with COMMIT - [0, 0]
2023-05-22 21:39:10,605 INFO 3 <---- 6 with PREPARE - [0, 0]
2023-05-22 21:39:10,620 INFO 2 <---- 0 with PREPARE - [1, 0]
2023-05-22 21:39:10,651 INFO 7 <---- 0 with COMMIT - [0, 0]
2023-05-22 21:39:10,700 INFO 1 <---- 0 with COMMIT - [0, 0]
2023-05-22 21:39:10,713 INFO 4 <---- 5 with PREPARE - [0, 0]
2023-05-22 21:39:10,715 INFO 1 <---- 0 with COMMIT - [0, 0]
2023-05-22 21:39:10,716 INFO @@@
2023-05-22 21:39:10,717 INFO 6 <---- 3 with PREPARE - [0, 0]
2023-05-22 21:39:10,718 INFO 0 <---- 0 with COMMIT - [0, 0]
2023-05-22 21:39:10,719 INFO Client [0] has received message :result, from ['127.0.0.1', 53750] with number [0, 0]
2023-05-22 21:39:10,720 INFO 0 <---- 0 with COMMIT - [0, 0]
2023-05-22 21:39:10,775 INFO 6 <---- 0 with COMMIT - [0, 0]
2023-05-22 21:39:10,807 INFO 3 <---- 0 with COMMIT - [0, 0]
2023-05-22 21:39:10,838 INFO 6 <---- 5 with PREPARE - [0, 0]
2023-05-22 21:39:10,852 INFO 3 <---- 7 with PREPARE - [0, 0]
2023-05-22 21:39:10,855 INFO 2 <---- 1 with PRE_PREPARE [1, 0]
2023-05-22 21:39:10,857 INFO 0 <---- 0 with PREPARE - [1, 0]
2023-05-22 21:39:10,917 INFO 1 <---- 0 with COMMIT - [0, 0]
2023-05-22 21:39:10,978 INFO 1 <---- 0 with COMMIT - [0, 0]
2023-05-22 21:39:10,991 INFO 3 <---- 0 with PREPARE - [1, 0]
2023-05-22 21:39:11,007 INFO 2 <---- 0 with COMMIT - [0, 0]
2023-05-22 21:39:11,007 INFO 7 <---- 4 with PREPARE - [0, 0]
2023-05-22 21:39:11,071 INFO 7 <---- 3 with PREPARE - [0, 0]
2023-05-22 21:39:11,074 INFO 0 <---- 0 with COMMIT - [0, 0]
2023-05-22 21:39:11,087 INFO 4 <---- 6 with PREPARE - [0, 0]
2023-05-22 21:39:11,101 INFO 4 <---- 7 with PREPARE - [0, 0]
2023-05-22 21:39:11,117 INFO 7 <---- 5 with PREPARE - [0, 0]
2023-05-22 21:39:11,148 INFO 7 <---- 0 with COMMIT - [0, 0]
2023-05-22 21:39:11,165 INFO 4 <---- 0 with COMMIT - [0, 0]
2023-05-22 21:39:11,180 INFO 2 <---- 0 with COMMIT - [0, 0]
2023-05-22 21:39:11,181 INFO @@@
2023-05-22 21:39:11,183 INFO Client [0] has received message :result, from ['127.0.0.1', 53751] with number [0, 0]
2023-05-22 21:39:11,183 INFO Number [0, 0] has reached an agreement ! 
2023-05-22 21:39:11,211 INFO 5 <---- 6 with PREPARE - [0, 0]
2023-05-22 21:39:11,329 INFO 1 <---- 0 with PREPARE - [1, 0]
2023-05-22 21:39:11,330 INFO 3 <---- 1 with PRE_PREPARE [1, 0]
2023-05-22 21:39:11,331 INFO 3 <---- 0 with COMMIT - [0, 0]
2023-05-22 21:39:11,331 INFO @@@
2023-05-22 21:39:11,332 INFO 0 <---- 0 with PREPARE - [1, 0]
2023-05-22 21:39:11,332 INFO Client [0] has received message :result, from ['127.0.0.1', 53752] with number [0, 0]
2023-05-22 21:39:11,367 INFO 1 <---- 0 with COMMIT - [0, 0]
2023-05-22 21:39:11,430 INFO 2 <---- 0 with COMMIT - [0, 0]
2023-05-22 21:39:11,431 INFO 2 <---- 0 with COMMIT - [0, 0]
2023-05-22 21:39:11,493 INFO 4 <---- 0 with PREPARE - [1, 0]
2023-05-22 21:39:11,494 INFO 4 <---- 1 with PRE_PREPARE [1, 0]
2023-05-22 21:39:11,496 INFO 0 <---- 0 with PREPARE - [1, 0]
2023-05-22 21:39:11,528 INFO 2 <---- 0 with COMMIT - [0, 0]
2023-05-22 21:39:11,601 INFO 7 <---- 6 with PREPARE - [0, 0]
2023-05-22 21:39:11,603 INFO 5 <---- 0 with COMMIT - [0, 0]
2023-05-22 21:39:11,605 INFO 5 <---- 7 with PREPARE - [0, 0]
2023-05-22 21:39:11,616 INFO 5 <---- 0 with PREPARE - [1, 0]
2023-05-22 21:39:11,631 INFO 4 <---- 0 with COMMIT - [0, 0]
2023-05-22 21:39:11,632 INFO @@@
2023-05-22 21:39:11,633 INFO Client [0] has received message :result, from ['127.0.0.1', 53753] with number [0, 0]
2023-05-22 21:39:11,662 INFO 3 <---- 0 with COMMIT - [0, 0]
2023-05-22 21:39:11,726 INFO 3 <---- 0 with COMMIT - [0, 0]
2023-05-22 21:39:11,728 INFO 1 <---- 0 with PREPARE - [1, 0]
2023-05-22 21:39:11,771 INFO 1 <---- 0 with PREPARE - [1, 0]
2023-05-22 21:39:11,772 INFO 3 <---- 0 with PREPARE - [1, 0]
2023-05-22 21:39:11,773 INFO 0 <---- 1 with COMMIT - [1, 0]
2023-05-22 21:39:11,818 INFO 3 <---- 0 with COMMIT - [0, 0]
2023-05-22 21:39:11,834 INFO 6 <---- 0 with COMMIT - [0, 0]
2023-05-22 21:39:11,849 INFO 5 <---- 0 with COMMIT - [0, 0]
2023-05-22 21:39:11,850 INFO @@@
2023-05-22 21:39:11,852 INFO 4 <---- 0 with COMMIT - [0, 0]
2023-05-22 21:39:11,855 INFO 4 <---- 0 with COMMIT - [0, 0]
2023-05-22 21:39:11,856 INFO Client [0] has received message :result, from ['127.0.0.1', 53754] with number [0, 0]
2023-05-22 21:39:11,897 INFO 5 <---- 1 with PRE_PREPARE [1, 0]
2023-05-22 21:39:11,900 INFO 0 <---- 0 with PREPARE - [1, 0]
2023-05-22 21:39:11,903 INFO 1 <---- 1 with COMMIT - [1, 0]
2023-05-22 21:39:11,928 INFO 2 <---- 0 with PREPARE - [1, 0]
2023-05-22 21:39:11,930 INFO 4 <---- 0 with PREPARE - [1, 0]
2023-05-22 21:39:11,974 INFO 7 <---- 0 with COMMIT - [0, 0]
2023-05-22 21:39:12,007 INFO 6 <---- 0 with PREPARE - [1, 0]
2023-05-22 21:39:12,009 INFO 2 <---- 1 with COMMIT - [1, 0]
2023-05-22 21:39:12,021 INFO 2 <---- 0 with PREPARE - [1, 0]
2023-05-22 21:39:12,038 INFO 6 <---- 1 with PRE_PREPARE [1, 0]
2023-05-22 21:39:12,040 INFO 1 <---- 0 with PREPARE - [1, 0]
2023-05-22 21:39:12,042 INFO 0 <---- 0 with PREPARE - [1, 0]
2023-05-22 21:39:12,052 INFO 5 <---- 0 with COMMIT - [0, 0]
