2023-05-24 02:05:50,413 INFO | Server [0] was established !
2023-05-24 02:05:50,415 INFO | Server [0] is listening !
2023-05-24 02:05:50,416 INFO | Server [1] was established !
2023-05-24 02:05:50,416 INFO | Server [1] is listening !
2023-05-24 02:05:50,418 INFO | Server [2] was established !
2023-05-24 02:05:50,418 INFO | Server [2] is listening !
2023-05-24 02:05:50,419 INFO | Server [3] was established !
2023-05-24 02:05:50,420 INFO | Server [3] is listening !
2023-05-24 02:05:50,421 INFO | Server [4] was established !
2023-05-24 02:05:50,423 INFO | Server [4] is listening !
2023-05-24 02:05:50,423 INFO | Server [5] was established !
2023-05-24 02:05:50,424 INFO | Server [5] is listening !
2023-05-24 02:05:50,425 INFO | Server [6] was established !
2023-05-24 02:05:50,425 INFO | Server [6] is listening !
2023-05-24 02:05:50,426 INFO | Server [7] was established !
2023-05-24 02:05:50,426 INFO | Server [7] is listening !
2023-05-24 02:05:50,427 INFO | Client [0] was established !
2023-05-24 02:05:50,428 INFO | Client [0] is listening!
2023-05-24 02:05:50,483 INFO 1 <---- 0 with PRE_PREPARE [0, 0]
2023-05-24 02:05:50,486 INFO 0 <---- 1 with PREPARE - [0, 0]
2023-05-24 02:05:50,680 INFO 2 <---- 0 with PRE_PREPARE [0, 0]
2023-05-24 02:05:50,682 INFO 0 <---- 2 with PREPARE - [0, 0]
2023-05-24 02:05:51,372 INFO 1 <---- 2 with PREPARE - [0, 0]
2023-05-24 02:05:51,374 INFO 2 <---- 1 with PREPARE - [0, 0]
2023-05-24 02:05:51,375 INFO 3 <---- 0 with PRE_PREPARE [0, 0]
2023-05-24 02:05:51,378 INFO 0 <---- 3 with PREPARE - [0, 0]
2023-05-24 02:05:51,380 INFO 1 <---- 0 with PRE_PREPARE [0, 1]
2023-05-24 02:05:51,382 INFO 0 <---- 1 with PREPARE - [0, 1]
2023-05-24 02:05:51,564 INFO 2 <---- 0 with PRE_PREPARE [0, 1]
2023-05-24 02:05:51,569 INFO 0 <---- 2 with PREPARE - [0, 1]
2023-05-24 02:05:51,605 INFO 3 <---- 2 with PREPARE - [0, 0]
2023-05-24 02:05:51,606 INFO 3 <---- 1 with PREPARE - [0, 0]
2023-05-24 02:05:51,621 INFO 2 <---- 1 with PREPARE - [0, 1]
2023-05-24 02:05:51,683 INFO 1 <---- 3 with PREPARE - [0, 0]
2023-05-24 02:05:51,750 INFO 3 <---- 1 with PREPARE - [0, 1]
2023-05-24 02:05:51,762 INFO 4 <---- 1 with PREPARE - [0, 0]
2023-05-24 02:05:52,318 INFO 1 <---- 2 with PREPARE - [0, 1]
2023-05-24 02:05:52,319 INFO 2 <---- 3 with PREPARE - [0, 0]
2023-05-24 02:05:52,320 INFO 4 <---- 1 with PREPARE - [0, 1]
2023-05-24 02:05:52,321 INFO 3 <---- 0 with PRE_PREPARE [0, 1]
2023-05-24 02:05:52,324 INFO 4 <---- 0 with PRE_PREPARE [0, 0]
2023-05-24 02:05:52,324 INFO 4 <---- 2 with PREPARE - [0, 0]
2023-05-24 02:05:52,325 INFO 5 <---- 1 with PREPARE - [0, 0]
2023-05-24 02:05:52,326 INFO 0 <---- 1 with PREPARE - [0, 1]
2023-05-24 02:05:52,328 INFO 0 <---- 1 with PREPARE - [0, 0]
2023-05-24 02:05:52,329 INFO 1 <---- 0 with PRE_PREPARE [0, 2]
2023-05-24 02:05:52,330 INFO 1 <---- 0 with COMMIT - [0, 0]
2023-05-24 02:05:52,332 INFO 0 <---- 1 with PREPARE - [0, 2]
