2023-05-22 21:35:05,455 INFO | Server [0] was established !
2023-05-22 21:35:05,457 INFO | Server [0] is listening !
2023-05-22 21:35:05,458 INFO | Server [1] was established !
2023-05-22 21:35:05,459 INFO | Server [1] is listening !
2023-05-22 21:35:05,460 INFO | Server [2] was established !
2023-05-22 21:35:05,461 INFO | Server [2] is listening !
2023-05-22 21:35:05,462 INFO | Server [3] was established !
2023-05-22 21:35:05,463 INFO | Server [3] is listening !
2023-05-22 21:35:05,464 INFO | Server [4] was established !
2023-05-22 21:35:05,465 INFO | Server [4] is listening !
2023-05-22 21:35:05,466 INFO | Server [5] was established !
2023-05-22 21:35:05,466 INFO | Server [5] is listening !
2023-05-22 21:35:05,468 INFO | Server [6] was established !
2023-05-22 21:35:05,471 INFO | Server [6] is listening !
2023-05-22 21:35:05,471 INFO | Server [7] was established !
2023-05-22 21:35:05,471 INFO | Server [7] is listening !
2023-05-22 21:35:05,472 INFO | Server [8] was established !
2023-05-22 21:35:05,472 INFO | Server [8] is listening !
2023-05-22 21:35:05,474 INFO | Server [9] was established !
2023-05-22 21:35:05,474 INFO | Server [9] is listening !
2023-05-22 21:35:05,476 INFO | Server [10] was established !
2023-05-22 21:35:05,476 INFO | Server [10] is listening !
2023-05-22 21:35:05,478 INFO | Server [11] was established !
2023-05-22 21:35:05,478 INFO | Server [11] is listening !
2023-05-22 21:35:05,480 INFO | Server [12] was established !
2023-05-22 21:35:05,481 INFO | Server [12] is listening !
2023-05-22 21:35:05,482 INFO | Server [13] was established !
2023-05-22 21:35:05,482 INFO | Server [13] is listening !
2023-05-22 21:35:05,483 INFO | Server [14] was established !
2023-05-22 21:35:05,484 INFO | Server [14] is listening !
2023-05-22 21:35:05,486 INFO | Server [15] was established !
2023-05-22 21:35:05,486 INFO | Server [15] is listening !
2023-05-22 21:35:05,488 INFO | Client [0] was established !
2023-05-22 21:35:05,540 INFO | Client [0] is listening!
2023-05-22 21:35:05,549 INFO 1 <---- 0 with PRE_PREPARE [0, 0]
2023-05-22 21:35:05,552 INFO 0 <---- 1 with PREPARE - [0, 0]
2023-05-22 21:35:05,719 INFO 2 <---- 1 with PREPARE - [0, 0]
2023-05-22 21:35:05,813 INFO 2 <---- 0 with PRE_PREPARE [0, 0]
2023-05-22 21:35:05,816 INFO 0 <---- 1 with PREPARE - [0, 0]
2023-05-22 21:35:05,918 INFO 3 <---- 1 with PREPARE - [0, 0]
2023-05-22 21:35:05,934 INFO 1 <---- 1 with PREPARE - [0, 0]
2023-05-22 21:35:06,015 INFO 3 <---- 0 with PRE_PREPARE [0, 0]
2023-05-22 21:35:06,019 INFO 0 <---- 1 with PREPARE - [0, 0]
2023-05-22 21:35:06,185 INFO 4 <---- 0 with PRE_PREPARE [0, 0]
2023-05-22 21:35:06,188 INFO 0 <---- 4 with PREPARE - [0, 0]
2023-05-22 21:35:06,266 INFO 1 <---- 1 with PREPARE - [0, 0]
2023-05-22 21:35:06,296 INFO 4 <---- 1 with PREPARE - [0, 0]
2023-05-22 21:35:06,374 INFO 5 <---- 0 with PRE_PREPARE [0, 0]
2023-05-22 21:35:06,378 INFO 0 <---- 5 with PREPARE - [0, 0]
2023-05-22 21:35:06,388 INFO 3 <---- 1 with PREPARE - [0, 0]
2023-05-22 21:35:06,501 INFO 5 <---- 1 with PREPARE - [0, 0]
2023-05-22 21:35:06,503 INFO 2 <---- 1 with PREPARE - [0, 0]
2023-05-22 21:35:06,577 INFO 1 <---- 4 with PREPARE - [0, 0]
2023-05-22 21:35:06,592 INFO 6 <---- 0 with PRE_PREPARE [0, 0]
2023-05-22 21:35:06,595 INFO 0 <---- 6 with PREPARE - [0, 0]
2023-05-22 21:35:06,720 INFO 4 <---- 1 with PREPARE - [0, 0]
2023-05-22 21:35:06,846 INFO 4 <---- 1 with PREPARE - [0, 0]
2023-05-22 21:35:06,848 INFO 1 <---- 5 with PREPARE - [0, 0]
2023-05-22 21:35:06,891 INFO 1 <---- 6 with PREPARE - [0, 0]
2023-05-22 21:35:06,906 INFO 7 <---- 0 with PRE_PREPARE [0, 0]
2023-05-22 21:35:06,910 INFO 0 <---- 7 with PREPARE - [0, 0]
2023-05-22 21:35:06,921 INFO 6 <---- 1 with PREPARE - [0, 0]
2023-05-22 21:35:06,953 INFO 2 <---- 4 with PREPARE - [0, 0]
2023-05-22 21:35:06,956 INFO 5 <---- 1 with PREPARE - [0, 0]
2023-05-22 21:35:07,047 INFO 2 <---- 5 with PREPARE - [0, 0]
2023-05-22 21:35:07,110 INFO 7 <---- 1 with PREPARE - [0, 0]
2023-05-22 21:35:07,140 INFO 1 <---- 7 with PREPARE - [0, 0]
2023-05-22 21:35:07,266 INFO 3 <---- 5 with PREPARE - [0, 0]
2023-05-22 21:35:07,326 INFO 5 <---- 1 with PREPARE - [0, 0]
2023-05-22 21:35:07,329 INFO 3 <---- 4 with PREPARE - [0, 0]
2023-05-22 21:35:07,331 INFO 8 <---- 0 with PRE_PREPARE [0, 0]
2023-05-22 21:35:07,335 INFO 0 <---- 8 with PREPARE - [0, 0]
2023-05-22 21:35:07,372 INFO 6 <---- 1 with PREPARE - [0, 0]
2023-05-22 21:35:07,388 INFO 2 <---- 6 with PREPARE - [0, 0]
2023-05-22 21:35:07,466 INFO 8 <---- 1 with PREPARE - [0, 0]
2023-05-22 21:35:07,481 INFO 4 <---- 5 with PREPARE - [0, 0]
2023-05-22 21:35:07,497 INFO 6 <---- 1 with PREPARE - [0, 0]
2023-05-22 21:35:07,528 INFO 2 <---- 7 with PREPARE - [0, 0]
2023-05-22 21:35:07,655 INFO 6 <---- 5 with PREPARE - [0, 0]
2023-05-22 21:35:07,672 INFO 5 <---- 4 with PREPARE - [0, 0]
2023-05-22 21:35:07,701 INFO 3 <---- 6 with PREPARE - [0, 0]
2023-05-22 21:35:07,734 INFO 9 <---- 0 with PRE_PREPARE [0, 0]
2023-05-22 21:35:07,739 INFO 0 <---- 9 with PREPARE - [0, 0]
2023-05-22 21:35:07,746 INFO 1 <---- 8 with PREPARE - [0, 0]
2023-05-22 21:35:07,778 INFO 9 <---- 1 with PREPARE - [0, 0]
2023-05-22 21:35:07,810 INFO 7 <---- 1 with PREPARE - [0, 0]
2023-05-22 21:35:07,824 INFO 4 <---- 6 with PREPARE - [0, 0]
2023-05-22 21:35:07,840 INFO 7 <---- 1 with PREPARE - [0, 0]
2023-05-22 21:35:07,843 INFO 6 <---- 4 with PREPARE - [0, 0]
2023-05-22 21:35:07,903 INFO 10 <---- 1 with PREPARE - [0, 0]
2023-05-22 21:35:07,920 INFO 2 <---- 8 with PREPARE - [0, 0]
2023-05-22 21:35:07,965 INFO 10 <---- 0 with PRE_PREPARE [0, 0]
2023-05-22 21:35:07,968 INFO 0 <---- 1 with PREPARE - [0, 0]
2023-05-22 21:35:07,971 INFO 1 <---- 0 with COMMIT - [0, 0]
2023-05-22 21:35:07,998 INFO 8 <---- 1 with PREPARE - [0, 0]
2023-05-22 21:35:08,000 INFO 3 <---- 7 with PREPARE - [0, 0]
2023-05-22 21:35:08,003 INFO 1 <---- 9 with PREPARE - [0, 0]
2023-05-22 21:35:08,109 INFO 8 <---- 1 with PREPARE - [0, 0]
2023-05-22 21:35:08,152 INFO 5 <---- 6 with PREPARE - [0, 0]
2023-05-22 21:35:08,168 INFO 7 <---- 5 with PREPARE - [0, 0]
2023-05-22 21:35:08,171 INFO 1 <---- 1 with PREPARE - [0, 0]
2023-05-22 21:35:08,292 INFO 7 <---- 4 with PREPARE - [0, 0]
2023-05-22 21:35:08,296 INFO 2 <---- 0 with COMMIT - [0, 0]
2023-05-22 21:35:08,307 INFO 3 <---- 8 with PREPARE - [0, 0]
2023-05-22 21:35:08,310 INFO 9 <---- 1 with PREPARE - [0, 0]
2023-05-22 21:35:08,340 INFO 9 <---- 1 with PREPARE - [0, 0]
2023-05-22 21:35:08,356 INFO 11 <---- 0 with PRE_PREPARE [0, 0]
2023-05-22 21:35:08,359 INFO 0 <---- 11 with PREPARE - [0, 0]
2023-05-22 21:35:08,388 INFO 2 <---- 9 with PREPARE - [0, 0]
2023-05-22 21:35:08,401 INFO 8 <---- 4 with PREPARE - [0, 0]
2023-05-22 21:35:08,404 INFO 11 <---- 1 with PREPARE - [0, 0]
2023-05-22 21:35:08,418 INFO 4 <---- 7 with PREPARE - [0, 0]
2023-05-22 21:35:08,529 INFO 1 <---- 11 with PREPARE - [0, 0]
2023-05-22 21:35:08,534 INFO 0 <---- 0 with COMMIT - [0, 0]
2023-05-22 21:35:08,543 INFO 12 <---- 0 with PRE_PREPARE [0, 0]
2023-05-22 21:35:08,547 INFO 0 <---- 12 with PREPARE - [0, 0]
2023-05-22 21:35:08,557 INFO 10 <---- 1 with PREPARE - [0, 0]
2023-05-22 21:35:08,607 INFO 8 <---- 5 with PREPARE - [0, 0]
2023-05-22 21:35:08,621 INFO 2 <---- 1 with PREPARE - [0, 0]
2023-05-22 21:35:08,636 INFO 7 <---- 6 with PREPARE - [0, 0]
2023-05-22 21:35:08,691 INFO 2 <---- 11 with PREPARE - [0, 0]
2023-05-22 21:35:08,696 INFO 0 <---- 0 with COMMIT - [0, 0]
2023-05-22 21:35:08,699 INFO 1 <---- 12 with PREPARE - [0, 0]
2023-05-22 21:35:08,714 INFO 5 <---- 7 with PREPARE - [0, 0]
2023-05-22 21:35:08,729 INFO 3 <---- 9 with PREPARE - [0, 0]
2023-05-22 21:35:08,744 INFO 3 <---- 0 with COMMIT - [0, 0]
2023-05-22 21:35:08,761 INFO 11 <---- 1 with PREPARE - [0, 0]
2023-05-22 21:35:08,764 INFO 12 <---- 1 with PREPARE - [0, 0]
2023-05-22 21:35:08,776 INFO 9 <---- 4 with PREPARE - [0, 0]
2023-05-22 21:35:08,792 INFO 9 <---- 5 with PREPARE - [0, 0]
2023-05-22 21:35:08,806 INFO 4 <---- 8 with PREPARE - [0, 0]
2023-05-22 21:35:08,809 INFO 2 <---- 12 with PREPARE - [0, 0]
2023-05-22 21:35:08,812 INFO 10 <---- 1 with PREPARE - [0, 0]
2023-05-22 21:35:08,822 INFO 8 <---- 6 with PREPARE - [0, 0]
2023-05-22 21:35:08,885 INFO 13 <---- 1 with PREPARE - [0, 0]
2023-05-22 21:35:08,950 INFO 10 <---- 4 with PREPARE - [0, 0]
2023-05-22 21:35:08,981 INFO 3 <---- 1 with PREPARE - [0, 0]
2023-05-22 21:35:08,986 INFO 10 <---- 5 with PREPARE - [0, 0]
2023-05-22 21:35:08,993 INFO 12 <---- 1 with PREPARE - [0, 0]
2023-05-22 21:35:08,995 INFO 4 <---- 0 with COMMIT - [0, 0]
2023-05-22 21:35:09,008 INFO 2 <---- 0 with COMMIT - [0, 0]
2023-05-22 21:35:09,041 INFO 9 <---- 6 with PREPARE - [0, 0]
2023-05-22 21:35:09,044 INFO 13 <---- 0 with PRE_PREPARE [0, 0]
2023-05-22 21:35:09,048 INFO 0 <---- 1 with PREPARE - [0, 0]
2023-05-22 21:35:09,054 INFO 11 <---- 1 with PREPARE - [0, 0]
2023-05-22 21:35:09,120 INFO 4 <---- 9 with PREPARE - [0, 0]
2023-05-22 21:35:09,150 INFO 6 <---- 7 with PREPARE - [0, 0]
2023-05-22 21:35:09,153 INFO 3 <---- 0 with COMMIT - [0, 0]
2023-05-22 21:35:09,155 INFO 5 <---- 0 with COMMIT - [0, 0]
2023-05-22 21:35:09,164 INFO 1 <---- 0 with COMMIT - [0, 0]
2023-05-22 21:35:09,166 INFO 10 <---- 6 with PREPARE - [0, 0]
2023-05-22 21:35:09,167 INFO 5 <---- 8 with PREPARE - [0, 0]
2023-05-22 21:35:09,198 INFO 3 <---- 11 with PREPARE - [0, 0]
2023-05-22 21:35:09,203 INFO 0 <---- 0 with COMMIT - [0, 0]
2023-05-22 21:35:09,229 INFO 12 <---- 1 with PREPARE - [0, 0]
2023-05-22 21:35:09,261 INFO 3 <---- 12 with PREPARE - [0, 0]
2023-05-22 21:35:09,265 INFO 14 <---- 1 with PREPARE - [0, 0]
2023-05-22 21:35:09,272 INFO 11 <---- 4 with PREPARE - [0, 0]
2023-05-22 21:35:09,287 INFO 11 <---- 5 with PREPARE - [0, 0]
2023-05-22 21:35:09,319 INFO 13 <---- 1 with PREPARE - [0, 0]
2023-05-22 21:35:09,334 INFO 1 <---- 0 with COMMIT - [0, 0]
2023-05-22 21:35:09,416 INFO 6 <---- 8 with PREPARE - [0, 0]
2023-05-22 21:35:09,421 INFO 14 <---- 0 with PRE_PREPARE [0, 0]
2023-05-22 21:35:09,426 INFO 0 <---- 1 with PREPARE - [0, 0]
2023-05-22 21:35:09,429 INFO 11 <---- 6 with PREPARE - [0, 0]
2023-05-22 21:35:09,431 INFO 4 <---- 0 with COMMIT - [0, 0]
2023-05-22 21:35:09,433 INFO 4 <---- 1 with PREPARE - [0, 0]
2023-05-22 21:35:09,444 INFO 1 <---- 1 with PREPARE - [0, 0]
2023-05-22 21:35:09,538 INFO 3 <---- 0 with COMMIT - [0, 0]
2023-05-22 21:35:09,540 INFO 14 <---- 1 with PREPARE - [0, 0]
2023-05-22 21:35:09,543 INFO 4 <---- 11 with PREPARE - [0, 0]
2023-05-22 21:35:09,546 INFO 0 <---- 0 with COMMIT - [0, 0]
2023-05-22 21:35:09,583 INFO 8 <---- 7 with PREPARE - [0, 0]
2023-05-22 21:35:09,585 INFO 13 <---- 1 with PREPARE - [0, 0]
2023-05-22 21:35:09,587 INFO 15 <---- 0 with PRE_PREPARE [0, 0]
2023-05-22 21:35:09,590 INFO 0 <---- 15 with PREPARE - [0, 0]
2023-05-22 21:35:09,616 INFO 5 <---- 9 with PREPARE - [0, 0]
2023-05-22 21:35:09,619 INFO 12 <---- 4 with PREPARE - [0, 0]
2023-05-22 21:35:09,631 INFO 6 <---- 0 with COMMIT - [0, 0]
2023-05-22 21:35:09,665 INFO 5 <---- 0 with COMMIT - [0, 0]
2023-05-22 21:35:09,725 INFO 12 <---- 5 with PREPARE - [0, 0]
2023-05-22 21:35:09,726 INFO 14 <---- 1 with PREPARE - [0, 0]
2023-05-22 21:35:09,730 INFO 2 <---- 0 with COMMIT - [0, 0]
