2023-05-24 02:14:26,744 INFO | Server [0] was established !
2023-05-24 02:14:26,744 INFO | Server [0] is listening !
2023-05-24 02:14:26,745 INFO | Server [1] was established !
2023-05-24 02:14:26,746 INFO | Server [1] is listening !
2023-05-24 02:14:26,747 INFO | Server [2] was established !
2023-05-24 02:14:26,747 INFO | Server [2] is listening !
2023-05-24 02:14:26,748 INFO | Server [3] was established !
2023-05-24 02:14:26,748 INFO | Server [3] is listening !
2023-05-24 02:14:26,749 INFO | Server [4] was established !
2023-05-24 02:14:26,750 INFO | Server [4] is listening !
2023-05-24 02:14:26,750 INFO | Server [5] was established !
2023-05-24 02:14:26,751 INFO | Server [5] is listening !
2023-05-24 02:14:26,752 INFO | Server [6] was established !
2023-05-24 02:14:26,752 INFO | Server [6] is listening !
2023-05-24 02:14:26,753 INFO | Server [7] was established !
2023-05-24 02:14:26,753 INFO | Server [7] is listening !
2023-05-24 02:14:26,754 INFO | Server [8] was established !
2023-05-24 02:14:26,754 INFO | Server [8] is listening !
2023-05-24 02:14:26,755 INFO | Server [9] was established !
2023-05-24 02:14:26,755 INFO | Server [9] is listening !
2023-05-24 02:14:26,756 INFO | Server [10] was established !
2023-05-24 02:14:26,758 INFO | Server [10] is listening !
2023-05-24 02:14:26,759 INFO | Server [11] was established !
2023-05-24 02:14:26,759 INFO | Server [11] is listening !
2023-05-24 02:14:26,760 INFO | Server [12] was established !
2023-05-24 02:14:26,760 INFO | Server [12] is listening !
2023-05-24 02:14:26,761 INFO | Server [13] was established !
2023-05-24 02:14:26,761 INFO | Server [13] is listening !
2023-05-24 02:14:26,762 INFO | Server [14] was established !
2023-05-24 02:14:26,763 INFO | Server [14] is listening !
2023-05-24 02:14:26,764 INFO | Server [15] was established !
2023-05-24 02:14:26,764 INFO | Server [15] is listening !
2023-05-24 02:14:26,765 INFO | Client [0] was established !
2023-05-24 02:14:26,765 INFO | Client [0] is listening!
2023-05-24 02:14:26,913 INFO 1 <---- 0 with PRE_PREPARE [0, 0]
2023-05-24 02:14:26,915 INFO 0 <---- 1 with PREPARE - [0, 0]
2023-05-24 02:14:27,153 INFO 2 <---- 1 with PREPARE - [0, 0]
2023-05-24 02:14:27,285 INFO 1 <---- 0 with PRE_PREPARE [0, 1]
2023-05-24 02:14:27,287 INFO 0 <---- 1 with PREPARE - [0, 1]
2023-05-24 02:14:27,309 INFO 2 <---- 0 with PRE_PREPARE [0, 0]
2023-05-24 02:14:27,311 INFO 0 <---- 1 with PREPARE - [0, 0]
2023-05-24 02:14:27,466 INFO 3 <---- 0 with PRE_PREPARE [0, 0]
2023-05-24 02:14:27,470 INFO 0 <---- 3 with PREPARE - [0, 0]
2023-05-24 02:14:27,481 INFO 2 <---- 0 with PRE_PREPARE [0, 1]
2023-05-24 02:14:27,483 INFO 2 <---- 1 with PREPARE - [0, 1]
2023-05-24 02:14:27,485 INFO 0 <---- 2 with PREPARE - [0, 1]
2023-05-24 02:14:27,608 INFO 3 <---- 1 with PREPARE - [0, 1]
2023-05-24 02:14:27,622 INFO 3 <---- 1 with PREPARE - [0, 0]
2023-05-24 02:14:27,670 INFO 1 <---- 1 with PREPARE - [0, 0]
2023-05-24 02:14:27,700 INFO 3 <---- 0 with PRE_PREPARE [0, 1]
2023-05-24 02:14:27,704 INFO 0 <---- 1 with PREPARE - [0, 1]
2023-05-24 02:14:27,778 INFO 1 <---- 3 with PREPARE - [0, 0]
2023-05-24 02:14:27,844 INFO 1 <---- 0 with PRE_PREPARE [0, 2]
2023-05-24 02:14:27,846 INFO 0 <---- 1 with PREPARE - [0, 2]
2023-05-24 02:14:27,856 INFO 4 <---- 1 with PREPARE - [0, 0]
2023-05-24 02:14:27,902 INFO 1 <---- 2 with PREPARE - [0, 1]
2023-05-24 02:14:27,918 INFO 4 <---- 0 with PRE_PREPARE [0, 1]
