2023-05-22 21:13:07,458 INFO | Server [0] was established !
2023-05-22 21:13:07,458 INFO | Server [0] is listening !
2023-05-22 21:13:07,459 INFO | Server [1] was established !
2023-05-22 21:13:07,459 INFO | Server [1] is listening !
2023-05-22 21:13:07,459 INFO | Server [2] was established !
2023-05-22 21:13:07,459 INFO | Server [2] is listening !
2023-05-22 21:13:07,460 INFO | Server [3] was established !
2023-05-22 21:13:07,460 INFO | Server [3] is listening !
2023-05-22 21:13:07,460 INFO | Server [4] was established !
2023-05-22 21:13:07,460 INFO | Server [4] is listening !
2023-05-22 21:13:07,460 INFO | Server [5] was established !
2023-05-22 21:13:07,461 INFO | Server [5] is listening !
2023-05-22 21:13:07,461 INFO | Server [6] was established !
2023-05-22 21:13:07,461 INFO | Server [7] was established !
2023-05-22 21:13:07,462 INFO | Server [6] is listening !
2023-05-22 21:13:07,462 INFO | Server [7] is listening !
2023-05-22 21:13:07,462 INFO | Server [8] was established !
2023-05-22 21:13:07,462 INFO | Server [8] is listening !
2023-05-22 21:13:07,463 INFO | Server [9] was established !
2023-05-22 21:13:07,463 INFO | Server [9] is listening !
2023-05-22 21:13:07,463 INFO | Server [10] was established !
2023-05-22 21:13:07,463 INFO | Server [10] is listening !
2023-05-22 21:13:07,464 INFO | Server [11] was established !
2023-05-22 21:13:07,464 INFO | Server [11] is listening !
2023-05-22 21:13:07,464 INFO | Server [12] was established !
2023-05-22 21:13:07,464 INFO | Server [12] is listening !
2023-05-22 21:13:07,465 INFO | Server [13] was established !
2023-05-22 21:13:07,465 INFO | Server [13] is listening !
2023-05-22 21:13:07,465 INFO | Server [14] was established !
2023-05-22 21:13:07,465 INFO | Server [14] is listening !
2023-05-22 21:13:07,465 INFO | Server [15] was established !
2023-05-22 21:13:07,466 INFO | Client [0] was established !
2023-05-22 21:13:07,466 INFO | Server [15] is listening !
2023-05-22 21:13:07,467 INFO | Client [0] is listening!
2023-05-22 21:13:07,519 INFO 1 <---- 0 with PRE_PREPARE [0, 0]
2023-05-22 21:13:07,520 INFO 0 <---- 1 with PREPARE - [0, 0]
2023-05-22 21:13:07,697 INFO 2 <---- 1 with PREPARE - [0, 0]
2023-05-22 21:13:07,948 INFO 2 <---- 0 with PRE_PREPARE [0, 0]
2023-05-22 21:13:07,949 INFO 0 <---- 1 with PREPARE - [0, 0]
2023-05-22 21:13:08,030 INFO 3 <---- 1 with PREPARE - [0, 0]
2023-05-22 21:13:08,215 INFO 4 <---- 1 with PREPARE - [0, 0]
2023-05-22 21:13:08,294 INFO 3 <---- 0 with PRE_PREPARE [0, 0]
2023-05-22 21:13:08,297 INFO 0 <---- 1 with PREPARE - [0, 0]
2023-05-22 21:13:08,388 INFO 1 <---- 1 with PREPARE - [0, 0]
2023-05-22 21:13:08,417 INFO 5 <---- 1 with PREPARE - [0, 0]
2023-05-22 21:13:08,530 INFO 6 <---- 1 with PREPARE - [0, 0]
2023-05-22 21:13:08,670 INFO 4 <---- 0 with PRE_PREPARE [0, 0]
2023-05-22 21:13:08,672 INFO 0 <---- 1 with PREPARE - [0, 0]
2023-05-22 21:13:08,779 INFO 2 <---- 0 with PRE_PREPARE [0, 1]
2023-05-22 21:13:08,781 INFO 0 <---- 2 with PREPARE - [0, 1]
2023-05-22 21:13:08,825 INFO 3 <---- 1 with PREPARE - [0, 0]
2023-05-22 21:13:08,902 INFO 1 <---- 0 with PRE_PREPARE [0, 1]
2023-05-22 21:13:08,904 INFO 1 <---- 1 with PREPARE - [0, 0]
2023-05-22 21:13:08,904 INFO 1 <---- 1 with PREPARE - [0, 0]
2023-05-22 21:13:08,905 INFO 7 <---- 1 with PREPARE - [0, 0]
2023-05-22 21:13:08,906 INFO 0 <---- 1 with PREPARE - [0, 1]
2023-05-22 21:13:08,950 INFO 2 <---- 1 with PREPARE - [0, 0]
